news_date,news_href,news_title
10:23 | 2020/06/23,/%E4%B8%9C%E7%9B%9F%E9%A2%84%E5%A4%87%E9%AB%98%E5%AE%98%E4%BC%9A%E4%BB%A5%E8%A7%86%E9%A2%91%E6%96%B9%E5%BC%8F%E4%B8%BE%E8%A1%8C-11632450.htm,东盟预备高官会以视频方式举行
09:29 | 2020/06/23,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E5%B0%86%E8%A7%86%E4%BA%9A%E8%A1%8C%E4%B8%BA%E5%85%B6%E6%9C%80%E5%A4%A7%E6%8F%B4%E5%8A%A9%E8%80%85%E4%B9%8B%E4%B8%80-11632455.htm,越南政府将视亚行为其最大援助者之一
08:31 | 2020/06/23,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E4%B8%96%E8%A1%8C%E9%A9%BB%E8%B6%8A%E4%BB%A3%E8%A1%A8%E5%A4%84%E9%A6%96%E5%B8%AD%E4%BB%A3%E8%A1%A8-11632457.htm,阮春福总理会见世行驻越代表处首席代表
08:27 | 2020/06/23,/%E6%8E%A8%E5%8A%A8%E8%B6%8A%E5%8D%97%E4%B8%8E%E4%BC%8A%E6%9C%97%E5%85%B3%E7%B3%BB%E5%8F%91%E5%B1%95-11632452.htm,推动越南与伊朗关系发展
16:53 | 2020/06/22,/%E8%B6%8A%E5%8D%97%E5%88%86%E4%BA%AB%E6%8A%97%E5%87%BB%E7%96%AB%E6%83%85%E6%A0%B8%E6%8A%80%E6%9C%AF%E5%BA%94%E7%94%A8%E7%9A%84%E7%BB%8F%E9%AA%8C-11632442.htm,越南分享抗击疫情核技术应用的经验
08:26 | 2020/06/22,/%E7%AC%AC36%E5%B1%8A%E4%B8%9C%E7%9B%9F%E5%B3%B0%E4%BC%9A%E5%B0%86%E4%BB%A5%E8%A7%86%E9%A2%91%E4%BC%9A%E8%AE%AE%E6%96%B9%E5%BC%8F%E4%B8%BE%E8%A1%8C-11632448.htm,第36届东盟峰会将以视频会议方式举行 
10:05 | 2020/06/21,/%E7%BB%84%E5%9B%BE%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E9%80%89%E6%B0%91%E5%B9%B6%E6%8A%A5%E5%91%8A%E5%9B%BD%E4%BC%9A%E7%AC%AC%E4%B9%9D%E6%AC%A1%E4%BC%9A%E8%AE%AE%E7%9A%84%E7%BB%93%E6%9E%9C-11632439.htm,组图：阮春福总理会见选民并报告国会第九次会议的结果
08:32 | 2020/06/21,/%E6%94%BF%E5%BA%9C%E5%B8%B8%E5%8A%A1%E5%89%AF%E6%80%BB%E7%90%86%E5%BC%A0%E5%92%8C%E5%B9%B3%E6%8E%A2%E8%AE%BF%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E9%97%A8%E6%88%B7%E7%BD%91%E7%AB%99-11632437.htm,政府常务副总理张和平探访越南政府门户网站
10:34 | 2020/06/20,/%E8%B6%8A%E5%8D%97%E9%A2%86%E5%AF%BC%E4%BA%BA%E8%87%B4%E7%94%B5%E6%96%B0%E8%A5%BF%E5%85%B0%E9%A2%86%E5%AF%BC%E5%BA%86%E7%A5%9D%E4%B8%A4%E5%9B%BD%E5%BB%BA%E4%BA%A445%E5%91%A8%E5%B9%B4-11632434.htm,越南领导人致电新西兰领导庆祝两国建交45周年
10:29 | 2020/06/20,/%E5%8A%9B%E4%BA%89%E5%AE%9E%E7%8E%B0%E5%85%A8%E5%B9%B4%E7%BB%8F%E6%B5%8E%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E6%8C%87%E6%A0%87-11632433.htm,力争实现全年经济社会发展指标
17:31 | 2020/06/19,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E9%80%9A%E8%BF%87%E5%85%B3%E4%BA%8E%E6%88%90%E7%AB%8B%E5%9B%BD%E5%AE%B6%E9%80%89%E4%B8%BE%E5%A7%94%E5%91%98%E4%BC%9A%E7%9A%84%E5%86%B3%E8%AE%AE-11632431.htm,越南国会通过关于成立国家选举委员会的决议
17:30 | 2020/06/19,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E9%80%9A%E8%BF%87%E6%8C%89EVIPA%E8%A7%84%E5%AE%9A%E6%89%BF%E8%AE%A4%E5%92%8C%E6%89%A7%E8%A1%8C%E4%BA%89%E7%AB%AF%E8%A7%A3%E5%86%B3%E6%9C%BA%E6%9E%84%E5%88%A4%E5%86%B3%E7%9A%84%E5%86%B3%E8%AE%AE-11632429.htm,越南国会通过按EVIPA规定承认和执行争端解决机构判决的决议
17:01 | 2020/06/19,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%97%A5%E6%9C%AC%E6%94%BE%E5%AE%BD%E4%B8%A4%E5%9B%BD%E4%B9%8B%E9%97%B4%E5%BE%80%E6%9D%A5%E7%9A%84%E9%99%90%E5%88%B6-11632427.htm,越南与日本放宽两国之间往来的限制
08:21 | 2020/06/19,/%E8%B6%8A%E5%8D%97%E5%90%91%E6%AC%A7%E7%9B%9F%E7%A7%BB%E4%BA%A4%E5%85%B3%E4%BA%8E%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E6%89%B9%E5%87%86EVFTA%E5%92%8CEVIPA%E5%8D%8F%E5%AE%9A%E7%9A%84%E9%80%9A%E7%9F%A5%E5%87%BD-11632421.htm,越南向欧盟移交关于越南国会批准EVFTA和EVIPA协定的通知函
18:19 | 2020/06/18,/%E8%B6%8A%E5%8D%97%E9%A9%BB%E8%A5%BF%E7%8F%AD%E7%89%99%E5%A4%A7%E4%BD%BF%E5%90%91%E8%A5%BF%E7%8F%AD%E7%89%99%E5%9B%BD%E7%8E%8B%E8%B4%B9%E5%88%A9%E4%BD%A9%E5%85%AD%E4%B8%96%E5%91%88%E9%80%92%E5%9B%BD%E4%B9%A6-11632419.htm,越南驻西班牙大使向西班牙国王费利佩六世呈递国书
16:58 | 2020/06/18,/%E5%A4%96%E4%BA%A4%E9%83%A8%E5%B0%B1%E8%B6%8A%E5%8D%97%E6%81%A2%E5%A4%8D%E5%9B%BD%E9%99%85%E5%AE%A2%E8%BF%90%E8%88%AA%E7%BA%BF%E4%BD%9C%E5%87%BA%E5%9B%9E%E5%BA%94-11632415.htm,外交部就越南恢复国际客运航线作出回应
15:00 | 2020/06/18,/%E6%8A%97%E5%87%BB%E7%96%AB%E6%83%85%E5%AE%89%E6%8E%92%E6%8E%A5%E5%BE%85%E5%A4%96%E4%BA%A4%E4%BA%BA%E5%91%98%E5%A4%96%E5%95%86%E7%9A%84%E4%B8%93%E9%97%A8%E5%9C%B0%E5%8C%BA-11632417.htm,抗击疫情：安排接待外交人员、外商的专门地区
21:08 | 2020/06/17,/%E5%A2%9E%E5%BC%BA%E7%BB%B4%E6%8A%A4%E5%92%8C%E5%B9%B3%E7%8E%AF%E5%A2%83%E9%81%B5%E5%AE%88%E5%9B%BD%E9%99%85%E6%B3%95%E7%9A%84%E8%B4%A3%E4%BB%BB%E6%84%8F%E8%AF%86-11632413.htm,增强维护和平环境、遵守国际法的责任意识
12:12 | 2020/06/17,/%E5%9B%BD%E4%BC%9A%E8%A1%A8%E5%86%B3%E9%80%9A%E8%BF%87%E5%9B%9B%E9%83%A8%E6%B3%95%E5%BE%8B%E5%B9%B6%E5%AF%B9%E4%B8%A4%E9%83%A8%E6%B3%95%E5%BE%8B%E8%8D%89%E6%A1%88%E6%8F%90%E5%87%BA%E6%84%8F%E8%A7%81-11632414.htm,国会表决通过四部法律并对两部法律草案提出意见
18:44 | 2020/06/16,/%E8%B6%8A%E5%8D%97%E6%94%AF%E6%8C%81UNITAD%E5%AF%B9%E6%81%90%E6%80%96%E7%BB%84%E7%BB%87%E7%BD%AA%E8%A1%8C%E8%BF%9B%E8%A1%8C%E8%BF%BD%E7%A9%B6%E8%B0%83%E6%9F%A5-11632410.htm,越南支持UNITAD对恐怖组织罪行进行追究调查
16:27 | 2020/06/15,/%E7%AC%AC%E5%8D%81%E5%9B%9B%E5%B1%8A%E5%9B%BD%E4%BC%9A%E7%AC%AC%E4%B9%9D%E6%AC%A1%E4%BC%9A%E8%AE%AE%E5%AE%A1%E8%A7%86%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E4%B8%8E%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E8%AE%A1%E5%88%92%E5%92%8C%E8%B4%A2%E6%94%BF%E9%A2%84%E7%AE%97%E6%89%A7%E8%A1%8C%E6%83%85%E5%86%B5-11632409.htm,第十四届国会第九次会议审视国民经济与社会发展计划和财政预算执行情况
19:15 | 2020/06/14,/%E6%8A%93%E4%BD%8F%E6%9C%BA%E4%BC%9A%E6%8F%90%E5%8D%87%E5%9B%BD%E5%AE%B6%E5%9B%BD%E9%99%85%E5%9C%B0%E4%BD%8D-11632408.htm,抓住机会提升国家国际地位
07:55 | 2020/06/13,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E6%AC%A2%E8%BF%8E%E4%B8%AD%E5%9B%BD%E4%BC%81%E4%B8%9A%E6%9D%A5%E8%B6%8A%E5%8D%97%E6%8A%95%E8%B5%84%E5%85%B4%E4%B8%9A-11632401.htm,阮春福总理：欢迎中国企业来越南投资兴业
07:03 | 2020/06/13,/%E8%B6%8A%E5%8D%97%E6%84%BF%E5%90%8C%E7%A7%91%E5%A8%81%E7%89%B9%E5%88%86%E4%BA%AB%E5%BA%94%E5%AF%B9%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E7%96%AB%E6%83%85%E7%9A%84%E7%BB%8F%E9%AA%8C-11632402.htm,越南愿同科威特分享应对新冠肺炎疫情的经验
16:10 | 2020/06/12,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%AC%A7%E7%9B%9F%E5%8A%A0%E5%BC%BA%E9%98%B2%E5%8A%A1%E5%92%8C%E6%B5%B7%E6%B4%8B%E5%AE%89%E5%85%A8%E5%90%88%E4%BD%9C-11632404.htm,越南与欧盟加强防务和海洋安全合作
14:47 | 2020/06/12,/EVFTA%E5%8F%8AEVIPA%E5%AE%9E%E6%96%BD%E8%9E%8D%E5%85%A5%E5%9B%BD%E9%99%85%E7%BB%8F%E6%B5%8E%E6%80%BB%E4%BD%93%E6%88%98%E7%95%A5%E4%B8%AD%E7%9A%84%E9%87%8D%E8%A6%81%E6%AD%A5%E4%BC%90-11632682.htm,EVFTA及EVIPA：实施融入国际经济总体战略中的重要步伐
14:16 | 2020/06/12,/%E7%AC%AC%E5%8D%81%E4%B8%89%E5%B1%8A%E5%9B%BD%E4%BC%9A%E7%AC%AC%E4%B9%9D%E6%AC%A1%E4%BC%9A%E8%AE%AE%E9%80%9A%E8%BF%87%E5%9B%BD%E5%AE%B6%E9%80%89%E4%B8%BE%E5%A7%94%E5%91%98%E4%BC%9A%E5%89%AF%E4%B8%BB%E5%B8%AD%E5%92%8C%E5%A7%94%E5%91%98%E5%90%8D%E5%8D%95-11632406.htm,第十三届国会第九次会议通过国家选举委员会副主席和委员名单
10:26 | 2020/06/12,/%E8%B6%8A%E5%8D%97%E5%A4%96%E4%BA%A4%E9%83%A8%E5%8F%91%E8%A8%80%E4%BA%BA%E5%B0%B1%E4%B8%9C%E6%B5%B7%E6%9C%80%E6%96%B0%E5%B1%80%E5%8A%BF%E5%8F%91%E8%A1%A8%E8%AF%84%E8%AE%BA-11632399.htm,越南外交部发言人就东海最新局势发表评论
08:43 | 2020/06/12,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E9%98%AE%E5%AF%8C%E4%BB%B2%E4%B8%8E%E4%BF%84%E7%BD%97%E6%96%AF%E8%81%94%E9%82%A6%E6%80%BB%E7%BB%9F%E6%99%AE%E4%BA%AC%E9%80%9A%E7%94%B5%E8%AF%9D-11632392.htm,越共中央总书记、国家主席阮富仲与俄罗斯联邦总统普京通电话
08:12 | 2020/06/12,/%E8%B6%8A%E5%8D%97%E5%B7%B2%E4%B8%BA%E8%90%BD%E5%AE%9E%E8%B6%8A%E5%8D%97%E6%AC%A7%E7%9B%9F%E8%87%AA%E7%94%B1%E8%B4%B8%E6%98%93%E5%8D%8F%E5%AE%9A%E5%92%8C%E8%B6%8A%E6%AC%A7%E6%8A%95%E8%B5%84%E4%BF%9D%E6%8A%A4%E5%8D%8F%E5%AE%9A%E5%81%9A%E5%A5%BD%E5%87%86%E5%A4%87-11632395.htm,越南已为落实《越南欧盟自由贸易协定》和《越欧投资保护协定》做好准备
08:06 | 2020/06/12,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%90%8C%E6%B3%95%E5%9B%BD%E6%80%BB%E7%90%86%E9%80%9A%E7%94%B5%E8%AF%9D-11632394.htm,阮春福总理同法国总理通电话
17:11 | 2020/06/11,/%E8%B6%8A%E5%8D%97%E9%80%90%E6%AD%A5%E6%81%A2%E5%A4%8D%E5%9B%BD%E9%99%85%E5%AE%A2%E8%BF%90%E8%88%AA%E7%BA%BF-11632389.htm,越南逐步恢复国际客运航线
14:19 | 2020/06/11,/%E6%97%A5%E6%9C%AC%E9%AB%98%E5%BA%A6%E8%AF%84%E4%BB%B7%E8%B6%8A%E5%8D%97%E5%86%9B%E9%98%9F%E5%9C%A8%E6%8A%97%E5%87%BB%E7%96%AB%E6%83%85%E6%89%80%E5%8F%91%E6%8C%A5%E7%9A%84%E4%BD%9C%E7%94%A8-11632388.htm,日本高度评价越南军队在抗击疫情所发挥的作用
11:17 | 2020/06/10,/%E5%9B%BD%E4%BC%9A%E5%B8%B8%E5%A7%94%E4%BC%9A%E5%90%91%E5%9B%BD%E4%BC%9A%E7%AC%AC9%E6%AC%A1%E4%BC%9A%E8%AE%AE%E5%91%88%E9%80%92%E5%9B%BD%E5%AE%B6%E9%80%89%E4%B8%BE%E5%A7%94%E5%91%98%E4%BC%9A%E5%80%99%E9%80%89%E4%BA%BA%E9%A2%84%E5%A4%87%E4%BA%BA%E9%80%89%E6%96%B9%E6%A1%88-11632383.htm,国会常委会向国会第9次会议呈递国家选举委员会候选人预备人选方案
19:00 | 2020/06/09,/%E5%9B%BD%E5%AE%B6%E5%89%AF%E4%B8%BB%E5%B8%AD%E9%82%93%E6%B0%8F%E7%8E%89%E7%9B%9B%E5%90%9112%E4%BD%8D%E9%A9%BB%E5%A4%96%E5%A4%A7%E4%BD%BF%E9%A2%81%E5%8F%91%E4%BB%BB%E5%91%BD%E4%B9%A6-11632381.htm,国家副主席邓氏玉盛向12位驻外大使颁发任命书
17:58 | 2020/06/09,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%B8%BB%E6%8C%81%E5%8F%AC%E5%BC%80%E6%94%BF%E5%BA%9C%E5%B8%B8%E5%8A%A1%E4%BC%9A%E8%AE%AE%E8%AE%A8%E8%AE%BA%E7%96%AB%E6%83%85%E9%A2%84%E9%98%B2%E5%B7%A5%E4%BD%9C-11632379.htm,阮春福总理主持召开政府常务会议  讨论疫情预防工作
17:12 | 2020/06/09,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%85%81%E8%AE%B8%E8%88%9E%E5%8E%85KTV%E7%AD%89%E5%A8%B1%E4%B9%90%E5%9C%BA%E6%89%80%E6%81%A2%E5%A4%8D%E8%90%A5%E4%B8%9A-11632380.htm,阮春福总理允许舞厅、KTV等娱乐场所恢复营业
08:46 | 2020/06/09,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%AC%A7%E7%9B%9F%E5%90%84%E9%A1%B9%E5%8D%8F%E5%AE%9A%E6%9C%89%E5%8A%A9%E4%BA%8E%E6%8E%A8%E8%BF%9B%E5%8F%AF%E6%8C%81%E7%BB%AD%E5%8F%91%E5%B1%95-11632378.htm,越南与欧盟各项协定有助于推进可持续发展
08:38 | 2020/06/09,/%E8%8C%83%E5%B9%B3%E6%98%8E%E5%89%AF%E6%80%BB%E7%90%86%E4%B8%8E%E5%9F%83%E5%8F%8A%E5%A4%96%E4%BA%A4%E9%83%A8%E9%95%BF%E9%80%9A%E7%94%B5%E8%AF%9D-11632375.htm,范平明副总理与埃及外交部长通电话
18:40 | 2020/06/08,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E9%80%9A%E8%BF%87%E7%AC%AC105%E5%8F%B7%E5%BA%9F%E9%99%A4%E5%BC%BA%E8%BF%AB%E5%8A%B3%E5%8A%A8%E5%85%AC%E7%BA%A6%E7%9A%84%E5%86%B3%E8%AE%AE-11632377.htm,越南国会通过第105号《废除强迫劳动公约》的决议
12:31 | 2020/06/08,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E9%80%9A%E8%BF%87%E4%BA%86%E6%89%B9%E5%87%86%E8%B6%8A%E5%8D%97%E6%AC%A7%E7%9B%9F%E8%87%AA%E7%94%B1%E8%B4%B8%E6%98%93%E5%8D%8F%E5%AE%9A%E7%9A%84%E5%86%B3%E8%AE%AE-11632371.htm,越南国会通过了批准越南欧盟自由贸易协定的决议
10:10 | 2020/06/07,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%94%BF%E6%B2%BB%E5%B1%80%E5%85%B3%E4%BA%8E%E5%85%8B%E6%9C%8D%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E7%96%AB%E6%83%85%E6%89%80%E9%80%A0%E6%88%90%E7%9A%84%E5%BD%B1%E5%93%8D%E4%BF%83%E8%BF%9B%E7%A4%BE%E4%BC%9A%E7%BB%8F%E6%B5%8E%E6%81%A2%E5%A4%8D%E5%92%8C%E5%8F%91%E5%B1%95%E7%9A%84%E4%B8%BB%E5%BC%A0-11632369.htm,越共中央政治局关于克服新冠肺炎疫情所造成的影响、促进社会经济恢复和发展的主张
16:15 | 2020/06/06,/%E8%B6%8A%E5%8D%97%E5%8A%9B%E4%BA%89%E8%B7%BB%E8%BA%AB%E5%85%A8%E7%90%83%E7%94%B5%E5%AD%90%E6%94%BF%E5%8A%A1%E4%BA%94%E5%8D%81%E5%BC%BA%E8%A1%8C%E5%88%97-11632367.htm,越南力争跻身全球电子政务五十强行列
11:08 | 2020/06/06,/%E8%B6%8A%E5%8D%97%E6%8A%8A%E5%9C%A8%E6%AC%A7%E6%B4%B2%E5%90%84%E5%9B%BD%E7%9A%84300%E5%90%8D%E5%85%AC%E6%B0%91%E6%8E%A5%E5%9B%9E%E5%9B%BD-11632361.htm,越南把在欧洲各国的300名公民接回国
16:11 | 2020/06/05,/%E4%B8%9C%E7%9B%9F%E4%B8%8E%E4%B8%AD%E6%97%A5%E9%9F%A9%E7%BB%8F%E6%B5%8E%E9%83%A8%E9%95%BF%E4%BC%9A%E8%AE%AE%E9%80%9A%E8%BF%87%E8%81%94%E5%90%88%E5%AE%A3%E8%A8%80-11632364.htm,东盟与中日韩经济部长会议通过联合宣言
09:43 | 2020/06/05,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E7%BB%A7%E7%BB%AD%E5%81%A5%E5%85%A8%E5%9B%BD%E9%98%B2%E5%B7%A5%E4%B8%9A%E7%BB%84%E7%BB%87-11632357.htm,阮春福总理：继续健全国防工业组织
09:41 | 2020/06/05,/%E8%8C%83%E5%B9%B3%E6%98%8E%E5%89%AF%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E6%97%A5%E6%9C%AC%E9%A9%BB%E8%B6%8A%E5%A4%A7%E4%BD%BF-11632355.htm,范平明副总理会见日本驻越大使
09:16 | 2020/06/05,/%E4%B8%9C%E7%9B%9F%E4%B8%8E%E4%B8%AD%E6%97%A5%E9%9F%A9%E7%BB%8F%E6%B5%8E%E9%83%A8%E9%95%BF%E4%BC%9A%E8%AE%AE%E9%80%9A%E8%BF%87%E8%81%94%E5%90%88%E5%AE%A3%E8%A8%80-11632645.htm,东盟与中日韩经济部长会议通过联合宣言
18:34 | 2020/06/04,/%E5%AE%9E%E7%8E%B0%E5%8F%8C%E9%87%8D%E7%9B%AE%E6%A0%87%E7%A1%AE%E4%BF%9D%E7%BB%9D%E5%AF%B9%E5%AE%89%E5%85%A8-11632353.htm,实现双重目标，确保绝对安全
14:31 | 2020/06/04,/%E6%AD%A6%E5%BE%B7%E6%93%94%E5%89%AF%E6%80%BB%E7%90%86%E5%8A%A9%E6%8E%A8%E6%97%85%E6%B8%B8%E4%B8%9A%E5%BA%A6%E8%BF%87%E7%96%AB%E6%83%85-11632351.htm,武德擔副总理：助推旅游业度过疫情
14:15 | 2020/06/04,/%E8%B6%8A%E5%8D%97%E4%B8%BB%E6%8C%81%E8%81%94%E5%90%88%E5%9B%BD%E5%AE%89%E7%90%86%E4%BC%9A%E5%85%B3%E4%BA%8E%E5%9B%BD%E9%99%85%E6%B3%95%E9%99%A2%E5%B7%A5%E4%BD%9C%E7%BB%84%E4%BC%9A%E8%AE%AE-11632349.htm,越南主持联合国安理会关于国际法院工作组会议
08:14 | 2020/06/04,/%E8%B6%8A%E5%8D%97%E9%A9%BB%E7%BE%8E%E5%9B%BD%E5%A4%A7%E4%BD%BF%E9%A6%86%E5%90%91%E7%BE%8E%E5%9B%BD%E5%9B%BD%E9%99%85%E5%BC%80%E5%8F%91%E9%87%91%E8%9E%8D%E5%85%AC%E5%8F%B8%E6%8D%90%E8%B5%A0%E5%8F%A3%E7%BD%A9-11632347.htm,越南驻美国大使馆向美国国际开发金融公司捐赠口罩
08:49 | 2020/06/03,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E6%8E%A8%E8%BF%9B%E8%B6%8A%E5%8D%97%E7%BB%8F%E6%B5%8E%E8%B7%A8%E8%B6%8A%E5%BC%8F%E5%8F%91%E5%B1%95-11632342.htm,阮春福总理:推进越南经济跨越式发展
14:03 | 2020/06/02,/%E6%8E%A8%E5%8A%A8%E8%B6%8A%E5%8D%97%E4%B8%8E%E9%9F%A9%E5%9B%BD%E9%98%B2%E5%8A%A1%E5%90%88%E4%BD%9C%E5%90%91%E5%89%8D%E5%8F%91%E5%B1%95-11632343.htm,推动越南与韩国防务合作向前发展
09:01 | 2020/06/02,/%E4%B8%AD%E5%A4%AE%E6%94%BF%E5%BA%9C%E5%8F%AC%E5%BC%802020%E5%B9%B45%E6%9C%88%E4%BB%BD%E5%AE%9A%E6%9C%9F%E4%BC%9A%E8%AE%AE-11632340.htm,中央政府召开2020年5月份定期会议
20:06 | 2020/06/01,/%E6%97%A5%E6%9C%AC%E5%86%8D%E6%AC%A1%E6%89%BF%E8%AF%BA%E5%90%91%E8%B6%8A%E5%8D%97%E6%8F%90%E4%BE%9B%E5%8C%BB%E7%96%97%E8%AE%BE%E5%A4%87%E5%92%8C%E7%89%A9%E8%B5%84-11632337.htm,日本再次承诺向越南提供医疗设备和物资
19:08 | 2020/06/01,/%E5%9B%BD%E4%BC%9A%E5%B8%B8%E5%A7%94%E4%BC%9A%E7%AC%AC%E5%9B%9B%E5%8D%81%E4%BA%94%E6%AC%A1%E4%BC%9A%E8%AE%AE%E6%8F%90%E5%87%BA%E6%B2%B3%E5%86%85%E7%89%B9%E6%AE%8A%E8%B4%A2%E6%94%BF%E9%A2%84%E7%AE%97%E6%94%BF%E7%AD%96-11632338.htm,国会常委会第四十五次会议提出河内特殊财政预算政策
15:56 | 2020/06/01,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%87%BA%E5%B8%AD%E6%94%BF%E5%BA%9C%E5%8A%9E%E5%85%AC%E5%8E%85%E5%85%9A%E9%83%A8%E5%85%9A%E5%BE%BD%E9%A2%81%E5%8F%91%E4%BB%AA%E5%BC%8F-11632336.htm,阮春福总理出席政府办公厅党部党徽颁发仪式
08:49 | 2020/05/31,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%B8%8C%E6%9C%9B%E5%8D%97%E9%83%A8%E9%87%8D%E7%82%B9%E7%BB%8F%E6%B5%8E%E5%8C%BA%E6%8F%90%E5%89%8D10%E5%B9%B4%E5%AE%9E%E7%8E%B0%E5%BC%BA%E5%A4%A7%E7%9B%AE%E6%A0%87-11632334.htm,阮春福总理希望南部重点经济区提前10年实现强大目标
17:58 | 2020/05/30,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%B8%8E%E5%8D%97%E9%83%A8%E9%87%8D%E7%82%B9%E7%BB%8F%E6%B5%8E%E5%8C%BA%E7%9A%84%E7%9C%81%E5%B8%82%E9%A2%86%E5%AF%BC%E5%8F%AC%E5%BC%80%E5%B7%A5%E4%BD%9C%E4%BC%9A%E8%AE%AE-11632332.htm,阮春福总理与南部重点经济区的省市领导召开工作会议
08:14 | 2020/05/30,/%E8%B6%8A%E4%B8%AD%E4%B8%A4%E5%9B%BD%E5%85%B3%E7%B3%BB%E4%BF%9D%E6%8C%81%E8%89%AF%E5%A5%BD%E5%8F%91%E5%B1%95%E5%8A%BF%E5%A4%B4-11632326.htm,越中两国关系保持良好发展势头
08:10 | 2020/05/30,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%B8%8E%E6%96%B0%E5%8A%A0%E5%9D%A1%E6%80%BB%E7%90%86%E6%9D%8E%E6%98%BE%E9%BE%99%E9%80%9A%E7%94%B5%E8%AF%9D-11632324.htm,阮春福总理与新加坡总理李显龙通电话
08:06 | 2020/05/30,/%E8%B6%8A%E4%BF%84%E4%B8%A4%E5%9B%BD%E5%A4%96%E9%95%BF%E9%80%9A%E7%94%B5%E8%AF%9D-11632322.htm,越俄两国外长通电话 
19:16 | 2020/05/29,/%E4%BF%83%E8%BF%9B%E8%81%94%E5%90%88%E5%9B%BD%E4%B8%8E%E5%8C%BA%E5%9F%9F%E6%80%A7%E5%9B%BD%E9%99%85%E7%BB%84%E7%BB%87%E7%9A%84%E5%90%88%E4%BD%9C-11632327.htm,促进联合国与区域性国际组织的合作
18:15 | 2020/05/29,/%E8%B6%8A%E5%8D%97%E6%AD%A3%E4%B8%BA%E7%AC%AC%E4%B8%89%E5%8D%81%E5%85%AD%E5%B1%8A%E4%B8%9C%E7%9B%9F%E5%B3%B0%E4%BC%9A%E5%81%9A%E7%A7%AF%E6%9E%81%E5%87%86%E5%A4%87-11632320.htm,越南正为第三十六届东盟峰会做积极准备
09:17 | 2020/05/29,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E5%AE%B6%E9%A2%86%E5%AF%BC%E4%BA%BA%E8%87%B4%E7%94%B5%E7%BC%85%E7%94%B8%E9%A2%86%E5%AF%BC%E7%A5%9D%E8%B4%BA%E4%B8%A4%E5%9B%BD%E5%BB%BA%E4%BA%A445%E5%91%A8%E5%B9%B4-11632329.htm,越南国家领导人致电缅甸领导 祝贺两国建交45周年
08:58 | 2020/05/29,/%E8%B6%8A%E5%8D%97%E5%A4%96%E4%BA%A4%E9%83%A8%E5%8F%91%E8%A8%80%E4%BA%BA%E5%B0%B1%E7%BE%8E%E5%9B%BD%E5%90%91%E8%B6%8A%E5%8D%97%E4%BA%A4%E4%BB%98%E5%B7%A1%E9%80%BB%E8%88%B9%E5%9B%9E%E7%AD%94%E8%AE%B0%E8%80%85%E9%97%AE-11632317.htm,越南外交部发言人就美国向越南交付巡逻船回答记者问
